bus_id,flag,IDNO,type,DGvoltage_A,DGvoltage_B,DGvoltage_C,DG_Type,CapA(Var),CapB(Var),CapC(Var),Load Model,BW_reg,PT_reg,CT_reg,vol_reg_A,vol_reg_B,vol_reg_C,control_phase_reg,TapA,TapB,TapC,Vbase,node_phases,pos_x,pos_y,loc_x,loc_y,switch_id,switch_phases,from_bus,to_bus,switch_status,flag_sw,Config,locsw_x,locsw_y,customer_id,loadpoint,PA,QA,PB,QB,PC,QC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1849,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1850,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1851,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1852,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1853,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1854,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1855,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1856,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1857,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1858,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1859,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1860,20,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1861,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1862,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1863,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1864,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1865,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1866,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1867,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1868,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1869,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1870,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1871,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1872,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1873,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1874,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1875,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1876,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1877,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1878,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1879,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1880,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1881,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1882,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1883,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1884,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1885,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1886,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1887,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1888,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1889,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1890,76,3.5,2.666666667,2.333333333,1.666666667,2.333333333,1.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1891,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1892,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1893,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1894,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1895,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1896,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1897,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1898,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1899,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1900,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1901,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1902,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1903,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1904,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1905,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1906,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1907,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1908,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1909,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1910,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1911,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1912,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1913,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1914,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1915,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1916,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1917,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1918,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1919,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1920,46,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1921,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1922,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1923,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1924,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1925,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1926,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1927,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1928,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1929,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1930,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1931,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1932,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1933,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1934,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1935,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1936,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1937,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1938,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1939,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1940,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1941,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1942,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1943,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1944,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1945,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1946,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1947,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1948,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1949,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1950,111,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1951,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1952,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1953,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1954,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1955,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1956,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1957,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1958,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1959,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1960,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1961,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1962,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1963,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1964,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1965,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1966,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1967,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1968,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1969,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1970,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1971,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1972,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1973,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1974,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1975,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1976,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1977,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1978,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1979,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1980,45,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1981,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1982,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1983,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1984,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1985,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1986,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1987,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1988,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1989,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1990,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1991,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1992,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1993,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1994,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1995,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1996,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1997,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1998,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1999,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2000,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2001,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2002,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2003,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2004,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2005,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2006,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2007,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2008,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2009,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2010,66,0,0,0,0,2.5,1.166666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2011,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2012,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2013,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2014,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2015,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2016,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2017,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2018,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2019,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2020,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2021,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2022,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2023,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2024,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2025,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2026,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2027,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2028,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2029,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2030,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2031,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2032,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2033,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2034,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2035,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2036,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2037,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2038,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2039,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2040,79,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2041,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2042,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2043,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2044,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2045,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2046,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2047,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2048,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2049,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2050,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2051,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2052,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2053,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2054,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2055,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2056,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2057,69,1.333333333,0.666666667,0,0,0,0
